"시도별",1965.01,1965.02,1965.03,1965.04,1965.05,1965.06,1965.07,1965.08,1965.09,1965.10,1965.11,1965.12,1966.01,1966.02,1966.03,1966.04,1966.05,1966.06,1966.07,1966.08,1966.09,1966.10,1966.11,1966.12,1967.01,1967.02,1967.03,1967.04,1967.05,1967.06,1967.07,1967.08,1967.09,1967.10,1967.11,1967.12,1968.01,1968.02,1968.03,1968.04,1968.05,1968.06,1968.07,1968.08,1968.09,1968.10,1968.11,1968.12,1969.01,1969.02,1969.03,1969.04,1969.05,1969.06,1969.07,1969.08,1969.09,1969.10,1969.11,1969.12,1970.01,1970.02,1970.03,1970.04,1970.05,1970.06,1970.07,1970.08,1970.09,1970.10,1970.11,1970.12,1971.01,1971.02,1971.03,1971.04,1971.05,1971.06,1971.07,1971.08,1971.09,1971.10,1971.11,1971.12,1972.01,1972.02,1972.03,1972.04,1972.05,1972.06,1972.07,1972.08,1972.09,1972.10,1972.11,1972.12,1973.01,1973.02,1973.03,1973.04,1973.05,1973.06,1973.07,1973.08,1973.09,1973.10,1973.11,1973.12,1974.01,1974.02,1974.03,1974.04,1974.05,1974.06,1974.07,1974.08,1974.09,1974.10,1974.11,1974.12,1975.01,1975.02,1975.03,1975.04,1975.05,1975.06,1975.07,1975.08,1975.09,1975.10,1975.11,1975.12,1976.01,1976.02,1976.03,1976.04,1976.05,1976.06,1976.07,1976.08,1976.09,1976.10,1976.11,1976.12,1977.01,1977.02,1977.03,1977.04,1977.05,1977.06,1977.07,1977.08,1977.09,1977.10,1977.11,1977.12,1978.01,1978.02,1978.03,1978.04,1978.05,1978.06,1978.07,1978.08,1978.09,1978.10,1978.11,1978.12,1979.01,1979.02,1979.03,1979.04,1979.05,1979.06,1979.07,1979.08,1979.09,1979.10,1979.11,1979.12,1980.01,1980.02,1980.03,1980.04,1980.05,1980.06,1980.07,1980.08,1980.09,1980.10,1980.11,1980.12,1981.01,1981.02,1981.03,1981.04,1981.05,1981.06,1981.07,1981.08,1981.09,1981.10,1981.11,1981.12,1982.01,1982.02,1982.03,1982.04,1982.05,1982.06,1982.07,1982.08,1982.09,1982.10,1982.11,1982.12,1983.01,1983.02,1983.03,1983.04,1983.05,1983.06,1983.07,1983.08,1983.09,1983.10,1983.11,1983.12,1984.01,1984.02,1984.03,1984.04,1984.05,1984.06,1984.07,1984.08,1984.09,1984.10,1984.11,1984.12,1985.01,1985.02,1985.03,1985.04,1985.05,1985.06,1985.07,1985.08,1985.09,1985.10,1985.11,1985.12,1986.01,1986.02,1986.03,1986.04,1986.05,1986.06,1986.07,1986.08,1986.09,1986.10,1986.11,1986.12,1987.01,1987.02,1987.03,1987.04,1987.05,1987.06,1987.07,1987.08,1987.09,1987.10,1987.11,1987.12,1988.01,1988.02,1988.03,1988.04,1988.05,1988.06,1988.07,1988.08,1988.09,1988.10,1988.11,1988.12,1989.01,1989.02,1989.03,1989.04,1989.05,1989.06,1989.07,1989.08,1989.09,1989.10,1989.11,1989.12,1990.01,1990.02,1990.03,1990.04,1990.05,1990.06,1990.07,1990.08,1990.09,1990.10,1990.11,1990.12,1991.01,1991.02,1991.03,1991.04,1991.05,1991.06,1991.07,1991.08,1991.09,1991.10,1991.11,1991.12,1992.01,1992.02,1992.03,1992.04,1992.05,1992.06,1992.07,1992.08,1992.09,1992.10,1992.11,1992.12,1993.01,1993.02,1993.03,1993.04,1993.05,1993.06,1993.07,1993.08,1993.09,1993.10,1993.11,1993.12,1994.01,1994.02,1994.03,1994.04,1994.05,1994.06,1994.07,1994.08,1994.09,1994.10,1994.11,1994.12,1995.01,1995.02,1995.03,1995.04,1995.05,1995.06,1995.07,1995.08,1995.09,1995.10,1995.11,1995.12,1996.01,1996.02,1996.03,1996.04,1996.05,1996.06,1996.07,1996.08,1996.09,1996.10,1996.11,1996.12,1997.01,1997.02,1997.03,1997.04,1997.05,1997.06,1997.07,1997.08,1997.09,1997.10,1997.11,1997.12,1998.01,1998.02,1998.03,1998.04,1998.05,1998.06,1998.07,1998.08,1998.09,1998.10,1998.11,1998.12,1999.01,1999.02,1999.03,1999.04,1999.05,1999.06,1999.07,1999.08,1999.09,1999.10,1999.11,1999.12,2000.01,2000.02,2000.03,2000.04,2000.05,2000.06,2000.07,2000.08,2000.09,2000.10,2000.11,2000.12,2001.01,2001.02,2001.03,2001.04,2001.05,2001.06,2001.07,2001.08,2001.09,2001.10,2001.11,2001.12,2002.01,2002.02,2002.03,2002.04,2002.05,2002.06,2002.07,2002.08,2002.09,2002.10,2002.11,2002.12,2003.01,2003.02,2003.03,2003.04,2003.05,2003.06,2003.07,2003.08,2003.09,2003.10,2003.11,2003.12,2004.01,2004.02,2004.03,2004.04,2004.05,2004.06,2004.07,2004.08,2004.09,2004.10,2004.11,2004.12,2005.01,2005.02,2005.03,2005.04,2005.05,2005.06,2005.07,2005.08,2005.09,2005.10,2005.11,2005.12,2006.01,2006.02,2006.03,2006.04,2006.05,2006.06,2006.07,2006.08,2006.09,2006.10,2006.11,2006.12,2007.01,2007.02,2007.03,2007.04,2007.05,2007.06,2007.07,2007.08,2007.09,2007.10,2007.11,2007.12,2008.01,2008.02,2008.03,2008.04,2008.05,2008.06,2008.07,2008.08,2008.09,2008.10,2008.11,2008.12,2009.01,2009.02,2009.03,2009.04,2009.05,2009.06,2009.07,2009.08,2009.09,2009.10,2009.11,2009.12,2010.01,2010.02,2010.03,2010.04,2010.05,2010.06,2010.07,2010.08,2010.09,2010.10,2010.11,2010.12,2011.01,2011.02,2011.03,2011.04,2011.05,2011.06,2011.07,2011.08,2011.09,2011.10,2011.11,2011.12,2012.01,2012.02,2012.03,2012.04,2012.05,2012.06,2012.07,2012.08,2012.09,2012.10,2012.11,2012.12,2013.01,2013.02,2013.03,2013.04,2013.05,2013.06,2013.07,2013.08,2013.09,2013.10,2013.11,2013.12,2014.01,2014.02,2014.03,2014.04,2014.05,2014.06,2014.07,2014.08,2014.09,2014.10,2014.11,2014.12,2015.01,2015.02,2015.03,2015.04,2015.05,2015.06,2015.07,2015.08,2015.09,2015.10,2015.11,2015.12,2016.01,2016.02,2016.03,2016.04,2016.05,2016.06,2016.07,2016.08,2016.09,2016.10,2016.11,2016.12,2017.01,2017.02,2017.03,2017.04,2017.05,2017.06,2017.07,2017.08,2017.09,2017.10,2017.11,2017.12,2018.01,2018.02,2018.03,2018.04,2018.05,2018.06,2018.07,2018.08,2018.09,2018.10,2018.11,2018.12,2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.10,2021.11,2021.12,2022.01,2022.02,2022.03,2022.04,2022.05,2022.06,2022.07,2022.08,2022.09,2022.10,2022.11,2022.12
"전국",2.493,2.548,2.553,2.593,2.645,2.621,2.654,2.682,2.668,2.652,2.607,2.615,2.678,2.754,2.798,2.827,2.906,2.910,2.897,2.957,3.012,3.090,3.012,3.014,3.031,3.074,3.117,3.201,3.232,3.196,3.201,3.240,3.292,3.344,3.365,3.362,3.428,3.481,3.516,3.514,3.521,3.535,3.533,3.555,3.573,3.670,3.757,3.733,3.830,3.853,3.883,3.903,3.928,3.942,3.942,3.962,4.090,4.200,4.247,4.341,4.400,4.488,4.586,4.684,4.637,4.539,4.571,4.604,4.716,4.809,4.800,4.967,5.098,5.199,5.297,5.274,5.180,5.172,5.264,5.311,5.400,5.357,5.366,5.418,5.501,5.677,5.836,5.874,5.898,5.930,5.993,6.087,6.092,6.022,5.911,5.915,5.934,5.952,5.961,5.993,6.028,6.013,6.046,6.106,6.157,6.166,6.241,6.417,6.692,7.045,7.310,7.446,7.483,7.427,7.589,7.827,7.957,7.883,7.989,8.114,8.394,8.546,8.707,8.982,9.304,9.427,9.598,9.807,10.148,10.290,10.214,10.262,10.328,10.441,10.622,10.735,10.801,10.905,11.115,11.228,11.313,11.190,11.180,11.247,11.331,11.598,11.758,11.768,11.890,12.005,12.157,12.318,12.355,12.318,12.365,12.479,12.839,13.104,13.274,13.255,13.388,13.757,13.956,13.985,14.268,14.392,14.468,14.524,14.648,15.160,15.435,15.813,16.307,16.458,16.533,16.590,16.818,16.931,17.187,17.604,18.368,19.163,19.876,20.022,20.652,20.904,21.073,21.428,21.827,22.435,22.561,23.273,23.651,23.840,24.301,24.510,25.056,25.747,25.999,26.272,26.607,26.544,26.314,26.461,26.587,26.712,26.963,27.006,27.216,27.383,27.446,27.530,27.655,27.592,27.425,27.739,27.950,28.138,28.242,28.160,28.242,28.221,28.221,28.242,28.284,28.263,28.201,28.284,28.452,28.704,28.809,28.893,28.850,28.704,28.704,28.850,29.186,29.040,28.976,28.976,29.052,29.259,29.289,29.319,29.526,29.555,29.555,29.614,29.939,30.028,29.674,29.850,30.117,30.293,30.353,30.323,30.501,30.442,30.471,30.442,30.619,30.323,30.265,30.265,30.382,30.442,30.677,30.855,31.327,31.299,31.209,31.653,31.860,31.890,31.831,32.096,32.273,32.805,33.279,33.221,33.396,33.604,33.663,33.840,33.929,33.840,34.107,34.402,34.460,34.579,34.816,34.963,35.407,35.466,35.436,35.703,36.028,36.116,36.175,36.146,36.982,37.213,37.598,38.022,38.445,38.636,38.752,38.907,39.138,39.253,39.292,39.521,40.368,40.907,41.408,41.600,41.715,41.984,42.254,42.600,42.832,42.909,43.100,43.177,43.486,43.755,44.217,44.486,44.756,44.834,45.025,45.102,45.256,45.217,44.986,45.102,45.448,45.756,46.333,46.603,46.757,46.988,46.950,47.104,47.334,47.526,47.449,47.718,48.335,48.873,49.296,49.373,49.412,49.758,50.182,50.567,50.412,50.259,50.336,50.375,50.847,51.055,51.574,51.886,51.990,51.835,51.990,52.302,52.770,52.511,52.406,52.770,53.289,53.499,53.862,54.226,54.538,54.538,54.798,55.057,55.162,55.162,55.162,55.369,55.786,56.097,56.305,56.565,56.617,56.721,56.825,57.240,57.502,57.502,57.553,59.009,60.413,61.453,61.349,61.557,61.245,60.985,60.985,61.192,61.453,61.660,61.453,61.349,61.297,61.557,61.660,61.816,61.712,61.349,61.140,61.765,61.921,62.389,62.284,62.180,62.456,62.647,62.962,62.709,62.393,62.709,62.962,63.277,64.098,64.035,63.656,63.908,64.604,64.919,65.488,65.740,65.677,65.866,65.992,66.245,66.182,66.182,65.804,65.930,66.308,66.624,67.003,67.382,67.634,67.571,67.382,67.824,68.204,68.013,68.077,68.391,68.835,69.213,70.034,69.908,69.782,69.592,69.530,69.845,70.477,70.539,70.413,70.730,71.172,71.487,72.181,72.181,72.119,72.119,72.561,73.191,73.191,73.191,72.750,72.877,73.594,73.892,74.338,74.413,74.338,74.114,74.413,74.636,75.008,74.859,74.561,74.785,75.231,75.381,75.827,75.902,76.050,75.902,76.199,76.645,76.868,76.496,76.125,76.348,76.496,77.017,77.464,77.761,77.836,77.836,78.134,78.208,78.655,78.803,78.803,79.101,79.472,79.771,80.515,80.962,81.630,82.151,82.747,82.598,82.673,82.598,82.375,82.375,82.450,83.045,83.640,83.862,83.862,83.788,84.086,84.384,84.459,84.235,84.384,84.682,85.351,85.523,85.696,86.041,86.128,86.041,86.214,86.647,87.337,87.337,86.906,87.251,88.288,88.892,89.238,89.325,89.497,89.670,90.102,90.707,90.620,90.448,90.534,90.879,91.242,91.588,91.614,91.605,91.769,91.639,91.432,91.855,92.512,92.339,92.011,92.175,92.728,93.038,92.952,92.823,92.823,92.710,92.909,93.238,93.419,93.134,93.116,93.229,93.730,93.980,94.153,94.214,94.369,94.248,94.386,94.551,94.490,94.205,94.015,94.006,94.643,94.587,94.596,94.625,94.890,94.909,95.080,95.213,94.966,94.966,94.786,95.070,95.232,95.640,95.393,95.573,95.630,95.611,95.431,95.677,96.247,96.379,96.237,96.342,97.366,97.632,97.565,97.442,97.546,97.338,97.499,98.058,98.172,98.077,97.347,97.698,98.106,98.855,98.751,98.931,98.979,98.779,98.590,99.462,100.221,100.041,99.330,98.988,98.884,99.311,99.121,99.481,99.652,99.491,99.187,99.425,99.794,100.041,99.481,99.719,100.09,100.16,99.94,99.50,99.44,99.71,99.63,100.19,100.74,100.18,100.09,100.33,101.04,101.58,101.84,101.98,102.05,102.05,102.26,102.75,103.17,103.35,103.87,104.04,104.69,105.30,106.06,106.85,107.56,108.22,108.74,108.62,108.93,109.21,109.10,109.28
